timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction 
2021/10/24 12:42:17, 16.97, 50.89, 1007.64, 1.61, 302, 
2021/10/24 12:42:18, 16.98, 50.91, 1007.66, 1.61, 303, 
2021/10/24 12:42:19, 16.99, 50.91, 1007.65, 1.61, 302, 
2021/10/24 12:42:20, 16.98, 50.92, 1007.63, 1.61, 301, 
2021/10/24 12:42:21, 16.99, 50.92, 1007.66, 1.39, 301, 
2021/10/24 12:42:22, 17.00, 50.94, 1007.66, 1.17, 302, 
2021/10/24 12:42:23, 16.99, 50.98, 1007.64, 0.95, 302, 
2021/10/24 12:42:24, 17.00, 51.02, 1007.64, 0.95, 301, 
2021/10/24 12:42:25, 17.01, 51.04, 1007.64, 1.61, 300, 
2021/10/24 12:42:26, 17.01, 51.05, 1007.64, 1.61, 300, 
2021/10/24 12:42:27, 17.02, 51.05, 1007.65, 1.61, 303, 
2021/10/24 12:42:28, 17.03, 51.06, 1007.67, 1.61, 303, 
2021/10/24 12:42:29, 17.03, 51.01, 1007.65, 1.61, 305, 
2021/10/24 12:42:30, 17.03, 50.99, 1007.65, 1.83, 301, 
2021/10/24 12:42:31, 17.04, 50.97, 1007.66, 2.71, 304, 
2021/10/24 12:42:32, 17.03, 50.84, 1007.63, 2.93, 306, 
2021/10/24 12:42:33, 17.04, 50.76, 1007.66, 3.37, 306, 
2021/10/24 12:42:34, 17.04, 50.71, 1007.66, 3.59, 306, 
2021/10/24 12:42:35, 17.03, 50.67, 1007.65, 3.15, 304, 
2021/10/24 12:42:36, 17.02, 50.64, 1007.66, 3.15, 308, 
2021/10/24 12:42:37, 17.02, 50.64, 1007.65, 3.15, 315, 
2021/10/24 12:42:38, 17.01, 50.64, 1007.64, 3.37, 315, 
2021/10/24 12:42:39, 17.02, 50.64, 1007.67, 3.37, 312, 
2021/10/24 12:42:40, 17.01, 50.65, 1007.65, 3.15, 309, 
2021/10/24 12:42:41, 17.01, 50.65, 1007.66, 2.93, 307, 
2021/10/24 12:42:42, 17.00, 50.65, 1007.64, 2.71, 306, 
2021/10/24 12:42:43, 17.00, 50.63, 1007.63, 2.71, 306, 
2021/10/24 12:42:44, 16.99, 50.60, 1007.67, 2.71, 306, 
2021/10/24 12:42:45, 16.99, 50.58, 1007.65, 2.71, 307, 
2021/10/24 12:42:46, 16.99, 50.60, 1007.66, 2.71, 306, 
2021/10/24 12:42:47, 16.99, 50.65, 1007.65, 2.49, 304, 
2021/10/24 12:42:48, 16.98, 50.68, 1007.64, 2.71, 307, 
2021/10/24 12:42:49, 16.99, 50.68, 1007.62, 2.49, 307, 
2021/10/24 12:42:50, 16.99, 50.67, 1007.64, 2.49, 307, 
2021/10/24 12:42:51, 16.99, 50.66, 1007.64, 2.27, 307, 
2021/10/24 12:42:52, 16.98, 50.64, 1007.64, 2.27, 308, 
2021/10/24 12:42:53, 16.99, 50.65, 1007.66, 2.27, 309, 
2021/10/24 12:42:54, 16.99, 50.67, 1007.63, 2.27, 307, 
2021/10/24 12:42:55, 17.00, 50.71, 1007.65, 2.27, 308, 
2021/10/24 12:42:56, 16.99, 50.72, 1007.66, 2.27, 310, 
2021/10/24 12:42:57, 17.00, 50.74, 1007.67, 2.27, 311, 
2021/10/24 12:42:58, 17.00, 50.75, 1007.66, 2.49, 311, 
2021/10/24 12:42:59, 17.00, 50.78, 1007.62, 2.05, 314, 
2021/10/24 12:43:0, 17.00, 50.79, 1007.62, 1.83, 311, 
2021/10/24 12:43:1, 17.00, 50.81, 1007.62, 1.83, 313, 
2021/10/24 12:43:2, 17.01, 50.82, 1007.60, 1.83, 311, 
2021/10/24 12:43:3, 17.02, 50.84, 1007.63, 1.61, 311, 
2021/10/24 12:43:4, 17.03, 50.84, 1007.63, 1.61, 311, 
2021/10/24 12:43:5, 17.03, 50.84, 1007.61, 1.83, 312, 
2021/10/24 12:43:6, 17.04, 50.85, 1007.66, 1.83, 312, 
2021/10/24 12:43:7, 17.04, 50.85, 1007.63, 2.05, 311, 
2021/10/24 12:43:8, 17.04, 50.85, 1007.62, 2.05, 308, 
2021/10/24 12:43:9, 17.06, 50.86, 1007.67, 1.61, 308, 
2021/10/24 12:43:10, 17.05, 50.81, 1007.63, 1.61, 308, 
2021/10/24 12:43:11, 17.06, 50.77, 1007.64, 1.39, 306, 
2021/10/24 12:43:12, 17.06, 50.75, 1007.65, 1.83, 307, 
2021/10/24 12:43:13, 17.07, 50.72, 1007.63, 2.05, 307, 
2021/10/24 12:43:14, 17.07, 50.70, 1007.64, 1.83, 307, 
2021/10/24 12:43:15, 17.08, 50.67, 1007.64, 1.61, 305, 
2021/10/24 12:43:16, 17.08, 50.62, 1007.65, 1.83, 304, 
2021/10/24 12:43:17, 17.08, 50.59, 1007.64, 1.83, 305, 
2021/10/24 12:43:18, 17.08, 50.56, 1007.61, 1.83, 303, 
2021/10/24 12:43:19, 17.08, 50.54, 1007.61, 2.05, 305, 
2021/10/24 12:43:20, 17.09, 50.56, 1007.64, 1.83, 305, 
2021/10/24 12:43:21, 17.09, 50.57, 1007.62, 1.61, 304, 
2021/10/24 12:43:22, 17.09, 50.56, 1007.62, 2.05, 305, 
2021/10/24 12:43:23, 17.09, 50.54, 1007.61, 2.05, 304, 
2021/10/24 12:43:24, 17.10, 50.54, 1007.65, 2.05, 305, 
2021/10/24 12:43:25, 17.10, 50.59, 1007.63, 1.61, 305, 
2021/10/24 12:43:26, 17.10, 50.61, 1007.61, 1.61, 303, 
2021/10/24 12:43:27, 17.11, 50.62, 1007.64, 1.39, 305, 
2021/10/24 12:43:28, 17.11, 50.62, 1007.61, 1.61, 304, 
2021/10/24 12:43:29, 17.12, 50.62, 1007.60, 1.39, 304, 
2021/10/24 12:43:30, 17.12, 50.63, 1007.61, 1.61, 305, 
2021/10/24 12:43:31, 17.13, 50.65, 1007.63, 1.83, 311, 
2021/10/24 12:43:32, 17.13, 50.66, 1007.61, 2.05, 314, 
2021/10/24 12:43:33, 17.13, 50.66, 1007.61, 2.27, 317, 
2021/10/24 12:43:34, 17.13, 50.66, 1007.59, 2.71, 317, 
2021/10/24 12:43:35, 17.14, 50.63, 1007.62, 3.37, 317, 
2021/10/24 12:43:36, 17.14, 50.57, 1007.62, 2.93, 310, 
2021/10/24 12:43:37, 17.14, 50.50, 1007.59, 2.93, 316, 
2021/10/24 12:43:38, 17.14, 50.50, 1007.62, 2.71, 315, 
2021/10/24 12:43:39, 17.14, 50.48, 1007.60, 2.93, 314, 
2021/10/24 12:43:40, 17.15, 50.44, 1007.66, 3.37, 311, 
2021/10/24 12:43:41, 17.16, 50.40, 1007.63, 3.37, 308, 
2021/10/24 12:43:42, 17.15, 50.40, 1007.61, 2.93, 309, 
2021/10/24 12:43:43, 17.15, 50.43, 1007.61, 2.71, 307, 
2021/10/24 12:43:44, 17.15, 50.45, 1007.60, 2.49, 319, 
2021/10/24 12:43:45, 17.15, 50.45, 1007.61, 2.27, 319, 
2021/10/24 12:43:46, 17.16, 50.38, 1007.61, 2.27, 318, 
2021/10/24 12:43:47, 17.16, 50.29, 1007.61, 2.27, 311, 
2021/10/24 12:43:48, 17.15, 50.28, 1007.59, 1.83, 317, 
2021/10/24 12:43:49, 17.16, 50.29, 1007.61, 2.27, 309, 
2021/10/24 12:43:50, 17.16, 50.26, 1007.61, 2.27, 306, 
2021/10/24 12:43:51, 17.16, 50.28, 1007.61, 2.27, 307, 
2021/10/24 12:43:52, 17.17, 50.26, 1007.61, 1.83, 315, 
2021/10/24 12:43:53, 17.17, 50.26, 1007.61, 2.27, 312, 
2021/10/24 12:43:54, 17.17, 50.29, 1007.63, 2.49, 310, 
2021/10/24 12:43:55, 17.17, 50.33, 1007.62, 2.49, 317, 
2021/10/24 12:43:56, 17.18, 50.31, 1007.64, 2.27, 313, 
2021/10/24 12:43:57, 17.17, 50.29, 1007.61, 2.27, 297, 
2021/10/24 12:43:58, 17.17, 50.29, 1007.61, 2.27, 297, 
2021/10/24 12:43:59, 17.18, 50.30, 1007.62, 2.05, 308, 
2021/10/24 12:44:0, 17.17, 50.33, 1007.59, 2.27, 309, 
2021/10/24 12:44:1, 17.18, 50.35, 1007.62, 2.27, 301, 
2021/10/24 12:44:2, 17.17, 50.37, 1007.59, 2.27, 320, 
2021/10/24 12:44:3, 17.17, 50.40, 1007.58, 2.49, 322, 
2021/10/24 12:44:4, 17.17, 50.43, 1007.57, 2.27, 327, 
2021/10/24 12:44:5, 17.17, 50.45, 1007.57, 2.71, 315, 
2021/10/24 12:44:6, 17.18, 50.46, 1007.60, 2.71, 318, 
2021/10/24 12:44:7, 17.18, 50.51, 1007.60, 2.71, 319, 
2021/10/24 12:44:8, 17.18, 50.52, 1007.60, 2.27, 315, 
2021/10/24 12:44:9, 17.19, 50.46, 1007.60, 2.27, 313, 
2021/10/24 12:44:10, 17.19, 50.42, 1007.60, 2.27, 316, 
2021/10/24 12:44:11, 17.20, 50.40, 1007.61, 2.49, 319, 
2021/10/24 12:44:12, 17.20, 50.39, 1007.60, 2.27, 324, 
2021/10/24 12:44:13, 17.19, 50.42, 1007.57, 2.27, 323, 
2021/10/24 12:44:14, 17.20, 50.43, 1007.60, 2.05, 322, 
2021/10/24 12:44:15, 17.20, 50.45, 1007.61, 2.05, 323, 
2021/10/24 12:44:17, 17.20, 50.45, 1007.59, 1.83, 317, 
2021/10/24 12:44:18, 17.20, 50.39, 1007.58, 1.83, 317, 
2021/10/24 12:44:19, 17.20, 50.36, 1007.62, 2.27, 318, 
2021/10/24 12:44:20, 17.20, 50.35, 1007.60, 2.05, 316, 
2021/10/24 12:44:21, 17.20, 50.36, 1007.61, 1.83, 317, 
2021/10/24 12:44:22, 17.21, 50.35, 1007.59, 1.83, 315, 
2021/10/24 12:44:23, 17.21, 50.33, 1007.59, 1.83, 316, 
2021/10/24 12:44:24, 17.21, 50.33, 1007.59, 1.39, 315, 
2021/10/24 12:44:25, 17.21, 50.36, 1007.58, 1.61, 316, 
2021/10/24 12:44:26, 17.22, 50.39, 1007.58, 1.61, 314, 
2021/10/24 12:44:27, 17.23, 50.42, 1007.59, 1.17, 314, 
2021/10/24 12:44:28, 17.22, 50.45, 1007.58, 1.17, 315, 
2021/10/24 12:44:37, 17.27, 50.38, 1007.61, 0.51, 314, 
2021/10/24 12:44:41, 17.27, 50.47, 1007.61, 0.29, 316, 
2021/10/24 12:44:42, 17.27, 50.48, 1007.60, 0.51, 315, 
2021/10/24 12:44:43, 17.29, 50.49, 1007.62, 0.29, 315, 
2021/10/24 12:44:44, 17.29, 50.51, 1007.59, 0.07, 315, 
2021/10/24 12:44:45, 17.30, 50.52, 1007.59, 0.07, 315, 
2021/10/24 12:44:46, 17.30, 50.52, 1007.58, 0.07, 315, 
2021/10/24 12:44:47, 17.31, 50.51, 1007.55, 0.07, 314, 
2021/10/24 12:44:48, 17.31, 50.52, 1007.58, 0.07, 315, 
2021/10/24 12:44:49, 17.32, 50.53, 1007.59, 0.07, 314, 
2021/10/24 12:44:50, 17.33, 50.53, 1007.59, 0.07, 316, 
2021/10/24 12:44:51, 17.33, 50.55, 1007.59, 0.07, 314, 
2021/10/24 12:44:52, 17.33, 50.55, 1007.57, 0.07, 315, 
2021/10/24 12:44:53, 17.34, 50.56, 1007.59, 0.29, 314, 
2021/10/24 12:44:54, 17.35, 50.56, 1007.59, 0.07, 314, 
2021/10/24 12:44:55, 17.36, 50.54, 1007.58, 0.07, 315, 
2021/10/24 12:44:56, 17.35, 50.52, 1007.58, 0.07, 316, 
2021/10/24 12:44:57, 17.36, 50.52, 1007.57, 0.07, 315, 
2021/10/24 12:44:58, 17.37, 50.52, 1007.55, 0.07, 314, 
2021/10/24 12:44:59, 17.38, 50.43, 1007.58, 0.07, 314, 
2021/10/24 12:45:0, 17.38, 50.34, 1007.55, 0.00, 313, 
2021/10/24 12:45:1, 17.39, 50.34, 1007.57, 0.29, 315, 
2021/10/24 12:45:2, 17.39, 50.36, 1007.57, 0.07, 315, 
2021/10/24 12:45:3, 17.39, 50.38, 1007.56, 0.07, 316, 
2021/10/24 12:45:4, 17.40, 50.42, 1007.55, 0.07, 313, 
2021/10/24 12:45:5, 17.40, 50.41, 1007.57, 0.29, 315, 
2021/10/24 12:45:6, 17.40, 50.42, 1007.55, 0.29, 315, 
2021/10/24 12:45:7, 17.42, 50.44, 1007.56, 0.07, 314, 
2021/10/24 12:45:8, 17.42, 50.45, 1007.55, 0.07, 315, 
2021/10/24 12:45:9, 17.43, 50.46, 1007.58, 0.07, 313, 
2021/10/24 12:45:10, 17.44, 50.49, 1007.59, 0.07, 315, 
2021/10/24 12:45:11, 17.43, 50.45, 1007.58, 0.07, 315, 
2021/10/24 12:45:12, 17.44, 50.30, 1007.57, 0.07, 314, 
2021/10/24 12:45:13, 17.44, 50.20, 1007.57, 0.07, 316, 
2021/10/24 12:45:14, 17.45, 50.10, 1007.54, 0.29, 315, 
2021/10/24 12:45:15, 17.44, 50.11, 1007.54, 0.29, 316, 
2021/10/24 12:45:16, 17.45, 50.07, 1007.57, 0.07, 314, 
2021/10/24 12:45:17, 17.44, 49.96, 1007.57, 0.07, 314, 
2021/10/24 12:45:18, 17.44, 49.86, 1007.56, 0.07, 314, 
2021/10/24 12:45:19, 17.44, 49.88, 1007.55, 0.07, 314, 
2021/10/24 12:45:20, 17.43, 49.92, 1007.53, 0.07, 316, 
2021/10/24 12:45:21, 17.43, 49.95, 1007.54, 0.07, 314, 
2021/10/24 12:45:22, 17.43, 49.94, 1007.55, 0.29, 315, 
2021/10/24 12:45:23, 17.43, 49.93, 1007.55, 0.07, 314, 
2021/10/24 12:45:24, 17.42, 49.91, 1007.55, 0.07, 314, 
2021/10/24 12:45:25, 17.44, 49.91, 1007.57, 0.07, 316, 
2021/10/24 12:45:26, 17.42, 49.97, 1007.54, 0.07, 315, 
2021/10/24 12:45:27, 17.42, 49.94, 1007.52, 0.07, 315, 
2021/10/24 12:45:28, 17.43, 50.00, 1007.54, 0.07, 314, 
2021/10/24 12:45:29, 17.43, 50.07, 1007.54, 0.07, 313, 
2021/10/24 12:45:30, 17.44, 50.11, 1007.54, 0.51, 316, 
2021/10/24 12:45:31, 17.44, 50.10, 1007.52, 0.51, 317, 
2021/10/24 12:45:32, 17.45, 50.09, 1007.55, 1.17, 315, 
2021/10/24 12:45:33, 17.45, 50.01, 1007.56, 2.27, 306, 
2021/10/24 12:45:34, 17.45, 49.98, 1007.54, 2.49, 307, 
2021/10/24 12:45:35, 17.47, 49.98, 1007.56, 2.27, 307, 
2021/10/24 12:45:36, 17.46, 49.98, 1007.54, 2.27, 306, 
2021/10/24 12:45:37, 17.46, 49.96, 1007.55, 2.71, 307, 
2021/10/24 12:45:38, 17.47, 49.91, 1007.57, 2.71, 309, 
2021/10/24 12:45:39, 17.46, 49.91, 1007.54, 2.71, 306, 
2021/10/24 12:45:40, 17.46, 49.93, 1007.53, 2.71, 303, 
2021/10/24 12:45:41, 17.46, 49.98, 1007.54, 2.71, 302, 
2021/10/24 12:45:42, 17.47, 50.04, 1007.53, 2.71, 286, 
2021/10/24 12:45:43, 17.47, 50.05, 1007.56, 2.71, 270, 
2021/10/24 12:45:44, 17.47, 50.08, 1007.52, 2.71, 270, 
2021/10/24 12:45:45, 17.47, 50.12, 1007.52, 2.27, 268, 
2021/10/24 12:45:46, 17.48, 50.14, 1007.54, 2.05, 269, 
2021/10/24 12:45:47, 17.48, 50.15, 1007.52, 2.05, 269, 
2021/10/24 12:45:48, 17.48, 50.21, 1007.51, 1.83, 287, 
2021/10/24 12:45:49, 17.48, 50.25, 1007.54, 2.27, 288, 
2021/10/24 12:45:50, 17.48, 50.20, 1007.54, 2.05, 286, 
2021/10/24 12:45:51, 17.48, 50.18, 1007.52, 2.05, 289, 
2021/10/24 12:45:52, 17.48, 50.09, 1007.57, 1.83, 290, 
2021/10/24 12:45:53, 17.48, 50.05, 1007.53, 2.27, 292, 
2021/10/24 12:45:54, 17.48, 50.04, 1007.54, 2.71, 321, 
2021/10/24 12:45:55, 17.49, 49.98, 1007.54, 2.93, 323, 
2021/10/24 12:45:56, 17.48, 49.98, 1007.55, 2.93, 321, 
2021/10/24 12:45:57, 17.49, 50.00, 1007.56, 2.71, 320, 
2021/10/24 12:45:58, 17.50, 50.02, 1007.56, 2.71, 320, 
2021/10/24 12:45:59, 17.49, 50.02, 1007.56, 2.49, 323, 
2021/10/24 12:46:0, 17.49, 50.00, 1007.50, 2.27, 325, 
2021/10/24 12:46:1, 17.50, 49.96, 1007.54, 2.27, 321, 
2021/10/24 12:46:2, 17.48, 49.91, 1007.54, 1.83, 320, 
2021/10/24 12:46:3, 17.48, 49.88, 1007.53, 2.05, 344, 
2021/10/24 12:46:4, 17.49, 49.84, 1007.53, 2.05, 322, 
2021/10/24 12:46:5, 17.48, 49.85, 1007.55, 1.83, 324, 
2021/10/24 12:46:6, 17.49, 49.82, 1007.56, 2.05, 318, 
2021/10/24 12:46:7, 17.49, 49.75, 1007.53, 2.27, 314, 
2021/10/24 12:46:16, 17.48, 49.93, 1007.54, 1.61, 309, 
2021/10/24 12:46:17, 17.49, 49.97, 1007.54, 1.61, 311, 
2021/10/24 12:46:18, 17.48, 49.97, 1007.50, 1.39, 308, 
2021/10/24 12:46:19, 17.49, 49.96, 1007.53, 1.61, 309, 
2021/10/24 12:46:20, 17.49, 49.96, 1007.52, 1.39, 309, 
2021/10/24 12:46:21, 17.49, 50.02, 1007.52, 1.17, 309, 
2021/10/24 12:46:22, 17.49, 50.07, 1007.51, 1.39, 310, 
2021/10/24 12:46:23, 17.49, 50.14, 1007.53, 1.61, 309, 
2021/10/24 12:46:24, 17.50, 50.21, 1007.53, 1.61, 309, 
2021/10/24 12:46:25, 17.50, 50.18, 1007.54, 1.61, 309, 
2021/10/24 12:46:26, 17.51, 50.00, 1007.55, 1.61, 309, 
2021/10/24 12:46:27, 17.51, 49.89, 1007.52, 2.27, 308, 
2021/10/24 12:46:28, 17.50, 49.83, 1007.53, 2.93, 314, 
2021/10/24 12:46:29, 17.50, 49.84, 1007.54, 2.93, 320, 
2021/10/24 12:46:30, 17.50, 49.94, 1007.52, 2.93, 326, 
2021/10/24 12:46:31, 17.50, 49.99, 1007.52, 2.71, 336, 
2021/10/24 12:46:32, 17.49, 49.97, 1007.52, 2.71, 341, 
2021/10/24 12:46:33, 17.50, 49.94, 1007.53, 2.71, 355, 
2021/10/24 12:46:34, 17.49, 49.96, 1007.53, 2.71, 338, 
2021/10/24 12:46:35, 17.50, 49.96, 1007.55, 2.71, 330, 
2021/10/24 12:46:36, 17.49, 49.98, 1007.52, 2.71, 329, 
2021/10/24 12:46:37, 17.51, 50.00, 1007.57, 2.71, 331, 
2021/10/24 12:46:38, 17.50, 50.02, 1007.52, 2.71, 329, 
2021/10/24 12:46:39, 17.50, 50.02, 1007.53, 2.27, 331, 
2021/10/24 12:46:40, 17.50, 50.01, 1007.54, 2.27, 330, 
2021/10/24 12:46:41, 17.50, 50.04, 1007.52, 2.27, 330, 
2021/10/24 12:46:42, 17.50, 49.94, 1007.50, 2.27, 330, 
2021/10/24 12:46:43, 17.51, 49.90, 1007.52, 2.27, 331, 
2021/10/24 12:46:44, 17.51, 49.89, 1007.53, 2.71, 329, 
2021/10/24 12:46:45, 17.52, 49.89, 1007.53, 2.27, 331, 
2021/10/24 12:46:46, 17.52, 49.92, 1007.52, 2.71, 330, 
2021/10/24 12:46:47, 17.53, 49.92, 1007.54, 2.71, 330, 
2021/10/24 12:46:48, 17.53, 49.90, 1007.52, 2.49, 330, 
2021/10/24 12:46:49, 17.53, 49.92, 1007.51, 2.27, 330, 
2021/10/24 12:46:50, 17.53, 49.95, 1007.54, 2.27, 330, 
2021/10/24 12:46:51, 17.54, 49.97, 1007.55, 2.27, 330, 
2021/10/24 12:46:52, 17.55, 49.99, 1007.52, 2.27, 330, 
2021/10/24 12:46:53, 17.55, 50.01, 1007.49, 2.49, 330, 
2021/10/24 12:46:54, 17.55, 50.00, 1007.55, 2.27, 328, 
2021/10/24 12:46:55, 17.56, 49.99, 1007.55, 2.27, 329, 
2021/10/24 12:46:56, 17.57, 50.00, 1007.54, 2.27, 329, 
2021/10/24 12:46:57, 17.57, 49.98, 1007.52, 2.05, 328, 
2021/10/24 12:46:58, 17.58, 49.97, 1007.53, 1.83, 330, 
2021/10/24 12:46:59, 17.59, 49.97, 1007.51, 1.83, 327, 
2021/10/24 12:47:0, 17.58, 49.97, 1007.50, 2.05, 328, 
2021/10/24 12:47:1, 17.58, 49.95, 1007.52, 1.83, 330, 
2021/10/24 12:47:2, 17.58, 49.85, 1007.51, 1.83, 329, 
2021/10/24 12:47:3, 17.59, 49.82, 1007.52, 2.27, 328, 
2021/10/24 12:47:4, 17.59, 49.77, 1007.52, 2.71, 329, 
2021/10/24 12:47:5, 17.60, 49.74, 1007.52, 2.93, 322, 
2021/10/24 12:47:6, 17.61, 49.73, 1007.52, 2.93, 322, 
2021/10/24 12:47:7, 17.60, 49.68, 1007.52, 3.37, 322, 
2021/10/24 12:47:8, 17.60, 49.67, 1007.52, 3.81, 320, 
2021/10/24 12:47:9, 17.60, 49.69, 1007.53, 3.37, 316, 
2021/10/24 12:47:10, 17.59, 49.74, 1007.50, 3.59, 310, 
2021/10/24 12:47:11, 17.60, 49.76, 1007.50, 3.37, 310, 
2021/10/24 12:47:12, 17.59, 49.77, 1007.49, 2.93, 312, 
2021/10/24 12:47:13, 17.59, 49.76, 1007.50, 3.15, 317, 
2021/10/24 12:47:14, 17.60, 49.71, 1007.52, 3.81, 316, 
2021/10/24 12:47:15, 17.60, 49.67, 1007.49, 4.03, 317, 
2021/10/24 12:47:16, 17.60, 49.67, 1007.52, 4.03, 317, 
2021/10/24 12:47:17, 17.59, 49.69, 1007.50, 4.25, 318, 
2021/10/24 12:47:18, 17.59, 49.73, 1007.51, 4.03, 320, 
2021/10/24 12:47:19, 17.59, 49.77, 1007.50, 4.03, 319, 
2021/10/24 12:47:20, 17.59, 49.83, 1007.52, 3.81, 318, 
2021/10/24 12:47:21, 17.58, 49.86, 1007.53, 3.37, 310, 
2021/10/24 12:47:22, 17.59, 49.86, 1007.52, 3.59, 302, 
2021/10/24 12:47:23, 17.60, 49.84, 1007.51, 3.81, 295, 
2021/10/24 12:47:24, 17.58, 49.78, 1007.50, 3.81, 295, 
2021/10/24 12:47:25, 17.60, 49.77, 1007.52, 3.37, 295, 
2021/10/24 12:47:26, 17.58, 49.78, 1007.50, 3.37, 297, 
2021/10/24 12:47:27, 17.58, 49.80, 1007.50, 3.37, 305, 
2021/10/24 12:47:28, 17.57, 49.83, 1007.50, 3.37, 308, 
2021/10/24 12:47:29, 17.57, 49.87, 1007.51, 3.37, 304, 
2021/10/24 12:47:30, 17.57, 49.93, 1007.51, 4.25, 309, 
2021/10/24 12:47:31, 17.56, 49.95, 1007.50, 4.47, 317, 
2021/10/24 12:47:32, 17.56, 49.96, 1007.52, 5.14, 315, 
2021/10/24 12:47:33, 17.56, 50.01, 1007.54, 4.69, 312, 
2021/10/24 12:47:34, 17.55, 49.98, 1007.50, 4.92, 307, 
2021/10/24 12:47:35, 17.55, 49.89, 1007.50, 5.14, 307, 
2021/10/24 12:47:36, 17.54, 49.85, 1007.51, 5.58, 310, 
2021/10/24 12:47:37, 17.54, 49.78, 1007.49, 6.24, 311, 
2021/10/24 12:47:38, 17.53, 49.73, 1007.52, 6.24, 308, 
2021/10/24 12:47:39, 17.52, 49.74, 1007.50, 6.24, 308, 
2021/10/24 12:47:40, 17.51, 49.78, 1007.51, 6.24, 299, 
2021/10/24 12:47:41, 17.50, 49.85, 1007.51, 6.68, 309, 
2021/10/24 12:47:42, 17.50, 49.87, 1007.53, 7.12, 311, 
2021/10/24 12:47:43, 17.49, 49.92, 1007.51, 6.68, 308, 
2021/10/24 12:47:44, 17.48, 49.97, 1007.52, 6.46, 309, 
2021/10/24 12:47:45, 17.47, 49.97, 1007.50, 5.80, 307, 
2021/10/24 12:47:46, 17.46, 49.97, 1007.52, 5.58, 309, 
2021/10/24 12:47:47, 17.45, 49.97, 1007.53, 5.14, 316, 
2021/10/24 12:47:48, 17.46, 50.00, 1007.53, 4.92, 317, 
2021/10/24 12:47:49, 17.44, 50.03, 1007.48, 4.25, 323, 
2021/10/24 12:47:50, 17.44, 50.04, 1007.50, 3.81, 312, 
2021/10/24 12:47:51, 17.45, 50.05, 1007.52, 3.37, 311, 
2021/10/24 12:47:52, 17.44, 50.07, 1007.50, 3.37, 314, 
2021/10/24 12:47:53, 17.45, 50.12, 1007.52, 3.15, 313, 
2021/10/24 12:48:1, 17.48, 50.17, 1007.52, 2.49, 315, 
2021/10/24 12:48:2, 17.49, 50.16, 1007.49, 2.49, 298, 
2021/10/24 12:48:3, 17.49, 50.14, 1007.48, 2.71, 300, 
2021/10/24 12:48:4, 17.49, 50.09, 1007.50, 2.27, 294, 
2021/10/24 12:48:5, 17.51, 50.10, 1007.51, 2.27, 292, 
2021/10/24 12:48:6, 17.50, 50.13, 1007.49, 2.27, 293, 
2021/10/24 12:48:7, 17.51, 50.16, 1007.50, 2.27, 292, 
2021/10/24 12:48:8, 17.51, 50.19, 1007.50, 1.83, 293, 
2021/10/24 12:48:9, 17.52, 50.17, 1007.51, 2.05, 294, 
2021/10/24 12:48:10, 17.51, 50.14, 1007.48, 1.83, 292, 
2021/10/24 12:48:11, 17.52, 50.16, 1007.47, 1.83, 293, 
2021/10/24 12:48:12, 17.52, 50.20, 1007.49, 1.61, 293, 
2021/10/24 12:48:13, 17.53, 50.23, 1007.52, 1.61, 292, 
2021/10/24 12:48:14, 17.52, 50.26, 1007.49, 1.39, 298, 
2021/10/24 12:48:15, 17.53, 50.32, 1007.51, 1.83, 300, 
2021/10/24 12:48:16, 17.54, 50.26, 1007.52, 2.49, 301, 
2021/10/24 12:48:17, 17.54, 50.24, 1007.49, 2.71, 303, 
2021/10/24 12:48:18, 17.54, 50.21, 1007.51, 2.71, 303, 
2021/10/24 12:48:19, 17.55, 50.20, 1007.49, 2.27, 303, 
2021/10/24 12:48:20, 17.55, 50.20, 1007.50, 2.27, 303, 
2021/10/24 12:48:21, 17.55, 50.19, 1007.49, 2.27, 302, 
2021/10/24 12:48:22, 17.55, 50.21, 1007.50, 2.27, 302, 
2021/10/24 12:48:23, 17.55, 50.28, 1007.49, 2.27, 304, 
2021/10/24 12:48:24, 17.53, 50.39, 1007.49, 2.27, 324, 
2021/10/24 12:48:25, 17.54, 50.45, 1007.51, 2.27, 326, 
2021/10/24 12:48:26, 17.54, 50.40, 1007.50, 3.15, 327, 
2021/10/24 12:48:27, 17.54, 50.34, 1007.51, 3.81, 327, 
2021/10/24 12:48:28, 17.54, 50.27, 1007.50, 3.81, 330, 
2021/10/24 12:48:29, 17.54, 50.22, 1007.47, 4.69, 337, 
2021/10/24 12:48:30, 17.53, 50.17, 1007.53, 5.14, 338, 
2021/10/24 12:48:31, 17.54, 50.17, 1007.53, 4.92, 339, 
2021/10/24 12:48:32, 17.53, 50.18, 1007.49, 4.25, 336, 
2021/10/24 12:48:33, 17.54, 50.21, 1007.51, 3.81, 337, 
2021/10/24 12:48:34, 17.53, 50.22, 1007.48, 3.81, 338, 
2021/10/24 12:48:35, 17.53, 50.22, 1007.53, 3.81, 337, 
2021/10/24 12:48:36, 17.53, 50.23, 1007.50, 4.47, 338, 
2021/10/24 12:48:37, 17.52, 50.22, 1007.50, 4.47, 329, 
2021/10/24 12:48:38, 17.53, 50.19, 1007.49, 4.03, 307, 
2021/10/24 12:48:39, 17.53, 50.17, 1007.50, 3.59, 307, 
2021/10/24 12:48:40, 17.52, 50.25, 1007.49, 3.59, 304, 
2021/10/24 12:48:41, 17.52, 50.31, 1007.50, 3.81, 306, 
