timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 11:2:58, 13.060000, 71.730003, 1007.969971, 0.000000, 180.000000
 2021/10/24 11:2:59, 13.100000, 71.680000, 1007.989990, 0.000000, 180.000000
 2021/10/24 11:3:0, 13.100000, 71.629997, 1007.979980, 0.000000, 180.000000
 2021/10/24 11:3:1, 13.110000, 71.580002, 1007.969971, 0.000000, 180.000000
 2021/10/24 11:3:2, 13.120000, 71.559998, 1007.979980, 0.000000, 180.000000
 2021/10/24 11:3:3, 13.120000, 71.540001, 1007.969971, 0.000000, 180.000000
 2021/10/24 11:3:4, 13.130000, 71.510002, 1007.979980, 0.000000, 180.000000
 2021/10/24 11:3:5, 13.150000, 71.510002, 1008.039978, 0.000000, 180.000000
 2021/10/24 11:3:6, 13.130000, 71.500000, 1007.969971, 0.000000, 180.000000
 2021/10/24 11:3:7, 13.140000, 71.489998, 1008.000000, 0.000000, 180.000000
 2021/10/24 11:3:8, 13.140000, 71.459999, 1007.989990, 0.000000, 180.000000
 2021/10/24 11:3:9, 13.140000, 100.000000, 1008.010010, 0.000000, 180.000000
 2021/10/24 11:3:10, 13.130000, 71.400002, 1007.969971, 0.000000, 180.000000
 2021/10/24 11:3:11, 13.150000, 71.339996, 1007.989990, 0.000000, 180.000000
 2021/10/24 11:3:12, 13.140000, 71.290001, 1007.989990, 0.070000, 180.000000
 2021/10/24 11:3:13, 13.140000, 71.269997, 1008.000000, 0.070000, 180.000000
 2021/10/24 11:3:14, 13.150000, 71.260002, 1008.000000, 0.070000, 180.000000
 2021/10/24 11:3:15, 13.140000, 71.260002, 1007.979980, 0.510000, 180.000000
 2021/10/24 11:3:16, 13.150000, 71.250000, 1007.989990, 0.510000, 180.000000
 2021/10/24 11:3:17, 13.160000, 71.250000, 1008.010010, 0.510000, 180.000000
 2021/10/24 11:3:18, 13.150000, 71.239998, 1008.000000, 0.510000, 180.000000
 2021/10/24 11:3:19, 13.160000, 71.239998, 1008.010010, 0.510000, 225.000000
 2021/10/24 11:3:20, 13.160000, 71.239998, 1008.000000, 0.510000, 225.000000
 2021/10/24 11:3:21, 13.160000, 71.239998, 1008.010010, 0.510000, 45.000000
 2021/10/24 11:3:22, 13.160000, 71.230003, 1008.000000, 0.510000, 180.000000
 2021/10/24 11:3:23, 13.160000, 71.220001, 1008.000000, 0.510000, 180.000000
 2021/10/24 11:3:24, 13.160000, 71.220001, 1007.989990, 0.510000, 180.000000
 2021/10/24 11:3:25, 13.170000, 71.209999, 1008.000000, 0.510000, 180.000000
 2021/10/24 11:3:26, 13.160000, 71.209999, 1007.989990, 0.510000, 180.000000
 2021/10/24 11:3:27, 13.170000, 71.199997, 1008.010010, 0.510000, 180.000000
 2021/10/24 11:3:28, 13.170000, 71.190002, 1007.979980, 0.510000, 180.000000
 2021/10/24 11:3:29, 13.170000, 71.180000, 1007.979980, 0.510000, 180.000000
 2021/10/24 11:3:30, 13.160000, 71.180000, 1007.979980, 0.730000, 180.000000
 2021/10/24 11:3:31, 13.170000, 71.169998, 1007.989990, 0.730000, 180.000000
 2021/10/24 11:3:32, 13.170000, 71.160004, 1008.010010, 0.510000, 180.000000
 2021/10/24 11:3:33, 13.180000, 71.150002, 1007.989990, 0.510000, 180.000000
 2021/10/24 11:3:34, 13.170000, 71.139999, 1007.969971, 0.290000, 180.000000
 2021/10/24 11:3:35, 13.170000, 71.139999, 1007.979980, 0.070000, 180.000000
 2021/10/24 11:3:36, 13.170000, 71.129997, 1007.969971, 0.070000, 180.000000
 2021/10/24 11:3:37, 13.180000, 71.120003, 1007.960022, 0.290000, 180.000000
 2021/10/24 11:3:38, 13.180000, 71.120003, 1007.989990, 0.290000, 180.000000
 2021/10/24 11:3:39, 13.180000, 71.099998, 1007.950012, 0.290000, 180.000000
 2021/10/24 11:3:40, 13.180000, 71.080002, 1007.950012, 0.290000, 180.000000
 2021/10/24 11:3:41, 13.180000, 71.080002, 1007.989990, 0.290000, 180.000000
 2021/10/24 11:3:42, 13.190000, 71.080002, 1007.989990, 0.070000, 180.000000
