timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 12:5:25, 18.480000, 49.990002, 1007.799988, 7.340000, 341.000000
 2021/10/24 12:5:26, 18.480000, 50.070000, 1007.789978, 5.580000, 342.000000
 2021/10/24 12:5:27, 18.490000, 50.040001, 1007.799988, 5.360000, 334.000000
 2021/10/24 12:5:28, 18.490000, 49.959999, 1007.820007, 5.800000, 332.000000
 2021/10/24 12:5:29, 18.500000, 49.820000, 1007.809998, 6.900000, 327.000000
 2021/10/24 12:5:30, 18.500000, 49.700001, 1007.799988, 5.580000, 324.000000
 2021/10/24 12:5:31, 18.500000, 49.619999, 1007.799988, 5.360000, 320.000000
 2021/10/24 12:5:32, 18.500000, 49.599998, 1007.780029, 5.140000, 319.000000
 2021/10/24 12:5:33, 18.490000, 49.619999, 1007.780029, 6.460000, 320.000000
 2021/10/24 12:5:34, 18.490000, 49.660000, 1007.799988, 6.900000, 320.000000
 2021/10/24 12:5:35, 18.490000, 49.680000, 1007.809998, 6.680000, 322.000000
 2021/10/24 12:5:36, 18.490000, 49.689999, 1007.780029, 7.340000, 322.000000
 2021/10/24 12:5:37, 18.480000, 49.750000, 1007.780029, 7.120000, 322.000000
 2021/10/24 12:5:38, 18.480000, 49.759998, 1007.789978, 5.360000, 322.000000
 2021/10/24 12:5:39, 18.469999, 49.830002, 1007.770020, 6.020000, 324.000000
 2021/10/24 12:5:40, 18.469999, 49.919998, 1007.770020, 6.020000, 324.000000
 2021/10/24 12:5:41, 18.469999, 49.889999, 1007.789978, 4.920000, 328.000000
 2021/10/24 12:5:42, 18.480000, 49.919998, 1007.780029, 6.240000, 329.000000
 2021/10/24 12:5:43, 18.480000, 50.020000, 1007.789978, 5.140000, 331.000000
 2021/10/24 12:5:44, 18.490000, 50.029999, 1007.820007, 5.360000, 325.000000
 2021/10/24 12:5:45, 18.490000, 50.009998, 1007.789978, 5.800000, 331.000000
 2021/10/24 12:5:46, 18.480000, 50.060001, 1007.780029, 7.120000, 338.000000
 2021/10/24 12:5:47, 18.490000, 50.099998, 1007.799988, 6.680000, 337.000000
 2021/10/24 12:5:48, 18.480000, 50.130001, 1007.780029, 5.140000, 338.000000
 2021/10/24 12:5:49, 18.459999, 50.119999, 1007.770020, 4.470000, 344.000000
 2021/10/24 12:5:50, 18.459999, 50.169998, 1007.770020, 4.030000, 343.000000
 2021/10/24 12:5:51, 18.459999, 50.189999, 1007.760010, 4.250000, 343.000000
 2021/10/24 12:5:52, 18.450001, 50.230000, 1007.770020, 4.470000, 349.000000
 2021/10/24 12:5:53, 18.440001, 50.279999, 1007.780029, 4.690000, 350.000000
 2021/10/24 12:5:54, 18.440001, 50.330002, 1007.739990, 4.030000, 351.000000
 2021/10/24 12:5:55, 18.440001, 50.310001, 1007.770020, 4.470000, 356.000000
 2021/10/24 12:5:56, 18.430000, 50.250000, 1007.770020, 5.800000, 5.000000
 2021/10/24 12:5:57, 18.389999, 50.189999, 1007.739990, 5.140000, 6.000000
 2021/10/24 12:5:58, 18.389999, 50.160000, 1007.799988, 5.800000, 3.000000
 2021/10/24 12:5:59, 18.360001, 50.180000, 1007.760010, 5.800000, 5.000000
 2021/10/24 12:6:0, 18.330000, 50.240002, 1007.729980, 5.800000, 9.000000
 2021/10/24 12:6:1, 18.320000, 50.279999, 1007.739990, 6.020000, 9.000000
 2021/10/24 12:6:2, 18.270000, 50.290001, 1007.710022, 6.460000, 5.000000
 2021/10/24 12:6:3, 18.290001, 50.369999, 1007.760010, 5.360000, 347.000000
 2021/10/24 12:6:4, 18.299999, 50.540001, 1007.780029, 6.020000, 344.000000
 2021/10/24 12:6:5, 18.280001, 50.660000, 1007.750000, 5.800000, 344.000000
 2021/10/24 12:6:6, 18.280001, 50.660000, 1007.739990, 6.020000, 343.000000
 2021/10/24 12:6:7, 18.280001, 50.680000, 1007.760010, 4.920000, 344.000000
 2021/10/24 12:6:8, 18.290001, 50.730000, 1007.739990, 4.690000, 343.000000
 2021/10/24 12:6:9, 18.290001, 50.709999, 1007.770020, 5.140000, 342.000000
 2021/10/24 12:6:10, 18.299999, 50.730000, 1007.739990, 4.690000, 342.000000
 2021/10/24 12:6:11, 18.320000, 50.770000, 1007.760010, 4.250000, 342.000000
 2021/10/24 12:6:12, 18.330000, 50.799999, 1007.739990, 4.250000, 341.000000
 2021/10/24 12:6:13, 18.330000, 50.820000, 1007.760010, 4.690000, 342.000000
 2021/10/24 12:6:14, 18.350000, 50.759998, 1007.760010, 4.920000, 337.000000
 2021/10/24 12:6:15, 18.360001, 50.650002, 1007.770020, 4.470000, 329.000000
 2021/10/24 12:6:16, 18.370001, 50.509998, 1007.789978, 4.470000, 316.000000
 2021/10/24 12:6:17, 18.370001, 50.490002, 1007.780029, 5.140000, 315.000000
 2021/10/24 12:6:18, 18.389999, 50.490002, 1007.809998, 4.690000, 316.000000
 2021/10/24 12:6:19, 18.389999, 50.439999, 1007.789978, 4.250000, 315.000000
 2021/10/24 12:6:20, 18.389999, 50.459999, 1007.780029, 4.250000, 316.000000
 2021/10/24 12:6:21, 18.389999, 50.430000, 1007.780029, 3.810000, 315.000000
 2021/10/24 12:6:22, 18.400000, 50.349998, 1007.789978, 4.250000, 317.000000
 2021/10/24 12:6:23, 18.410000, 50.349998, 1007.770020, 4.690000, 319.000000
 2021/10/24 12:6:24, 18.410000, 50.230000, 1007.770020, 4.690000, 321.000000
 2021/10/24 12:6:25, 18.420000, 50.259998, 1007.770020, 4.250000, 326.000000
 2021/10/24 12:6:26, 18.430000, 50.299999, 1007.780029, 4.470000, 331.000000
 2021/10/24 12:6:27, 18.440001, 50.250000, 1007.789978, 5.580000, 327.000000
 2021/10/24 12:6:28, 18.450001, 50.220001, 1007.789978, 5.360000, 323.000000
 2021/10/24 12:6:29, 18.440001, 50.160000, 1007.789978, 5.800000, 327.000000
 2021/10/24 12:6:30, 18.450001, 50.110001, 1007.780029, 5.360000, 334.000000
 2021/10/24 12:6:31, 18.450001, 50.119999, 1007.770020, 5.800000, 334.000000
 2021/10/24 12:6:32, 18.459999, 50.130001, 1007.789978, 6.240000, 347.000000
 2021/10/24 12:6:33, 18.459999, 50.119999, 1007.780029, 6.680000, 339.000000
 2021/10/24 12:6:34, 18.480000, 50.169998, 1007.799988, 6.900000, 339.000000
 2021/10/24 12:6:35, 18.480000, 50.160000, 1007.799988, 6.900000, 339.000000
 2021/10/24 12:6:36, 18.490000, 50.160000, 1007.799988, 6.020000, 339.000000
 2021/10/24 12:6:37, 18.500000, 50.130001, 1007.799988, 5.800000, 333.000000
 2021/10/24 12:6:38, 18.500000, 50.139999, 1007.789978, 5.800000, 339.000000
 2021/10/24 12:6:39, 18.500000, 50.070000, 1007.780029, 6.460000, 338.000000
 2021/10/24 12:6:40, 18.490000, 49.980000, 1007.750000, 6.460000, 338.000000
 2021/10/24 12:6:41, 18.520000, 50.020000, 1007.780029, 6.900000, 344.000000
 2021/10/24 12:6:42, 18.530001, 50.099998, 1007.809998, 6.460000, 341.000000
 2021/10/24 12:6:43, 18.530001, 50.180000, 1007.799988, 5.800000, 342.000000
 2021/10/24 12:6:44, 18.540001, 50.200001, 1007.799988, 6.460000, 343.000000
 2021/10/24 12:6:45, 18.530001, 50.189999, 1007.799988, 6.020000, 342.000000
 2021/10/24 12:6:46, 18.540001, 50.139999, 1007.809998, 6.020000, 344.000000
 2021/10/24 12:6:47, 18.530001, 50.090000, 1007.780029, 5.140000, 349.000000
 2021/10/24 12:6:48, 18.500000, 50.080002, 1007.780029, 5.580000, 354.000000
 2021/10/24 12:6:49, 18.480000, 50.110001, 1007.809998, 5.360000, 9.000000
 2021/10/24 12:6:50, 18.459999, 50.029999, 1007.770020, 6.460000, 22.000000
 2021/10/24 12:6:51, 18.430000, 49.889999, 1007.780029, 7.340000, 6.000000
 2021/10/24 12:6:52, 18.400000, 49.810001, 1007.770020, 7.780000, 348.000000
 2021/10/24 12:6:53, 18.400000, 49.840000, 1007.799988, 8.000000, 346.000000
 2021/10/24 12:6:54, 18.400000, 49.869999, 1007.809998, 7.780000, 334.000000
 2021/10/24 12:6:55, 18.389999, 49.959999, 1007.840027, 32.400002, 329.000000
 2021/10/24 12:6:56, 18.379999, 50.060001, 1007.830017, 0.000000, 322.000000
 2021/10/24 12:6:57, 18.370001, 50.080002, 1007.799988, 5.800000, 322.000000
 2021/10/24 12:6:58, 18.379999, 50.029999, 1007.799988, 6.020000, 323.000000
 2021/10/24 12:6:59, 18.370001, 49.959999, 1007.789978, 5.580000, 324.000000
 2021/10/24 12:7:0, 18.370001, 49.930000, 1007.789978, 5.580000, 325.000000
 2021/10/24 12:7:1, 18.370001, 49.939999, 1007.799988, 4.920000, 329.000000
 2021/10/24 12:7:2, 18.379999, 50.020000, 1007.820007, 5.360000, 333.000000
 2021/10/24 12:7:3, 18.379999, 50.029999, 1007.789978, 5.140000, 332.000000
 2021/10/24 12:7:4, 18.389999, 50.020000, 1007.799988, 5.580000, 331.000000
 2021/10/24 12:7:5, 18.400000, 50.060001, 1007.799988, 5.140000, 334.000000
 2021/10/24 12:7:6, 18.420000, 50.130001, 1007.799988, 32.400002, 342.000000
 2021/10/24 12:7:7, 18.410000, 50.189999, 1007.780029, 32.400002, 340.000000
 2021/10/24 12:7:8, 18.420000, 50.180000, 1007.789978, 0.000000, 327.000000
 2021/10/24 12:7:9, 18.430000, 50.169998, 1007.799988, 4.250000, 329.000000
 2021/10/24 12:7:10, 18.440001, 50.169998, 1007.789978, 4.250000, 343.000000
 2021/10/24 12:7:11, 18.440001, 50.180000, 1007.799988, 4.250000, 344.000000
 2021/10/24 12:7:12, 18.430000, 50.090000, 1007.799988, 4.250000, 345.000000
 2021/10/24 12:7:13, 18.430000, 50.070000, 1007.809998, 4.250000, 345.000000
 2021/10/24 12:7:14, 18.420000, 50.110001, 1007.799988, 4.030000, 343.000000
 2021/10/24 12:7:15, 18.420000, 50.139999, 1007.799988, 3.590000, 343.000000
 2021/10/24 12:7:16, 18.410000, 50.139999, 1007.780029, 3.150000, 343.000000
 2021/10/24 12:7:17, 18.410000, 50.150002, 1007.820007, 3.150000, 343.000000
 2021/10/24 12:7:18, 18.400000, 50.279999, 1007.809998, 3.150000, 343.000000
 2021/10/24 12:7:19, 18.400000, 50.380001, 1007.809998, 3.150000, 343.000000
 2021/10/24 12:7:20, 18.410000, 50.520000, 1007.830017, 3.150000, 343.000000
 2021/10/24 12:7:21, 18.420000, 50.660000, 1007.830017, 2.490000, 342.000000
 2021/10/24 12:7:22, 18.420000, 50.750000, 1007.809998, 2.490000, 340.000000
 2021/10/24 12:7:23, 18.430000, 50.840000, 1007.840027, 2.050000, 342.000000
 2021/10/24 12:7:24, 18.430000, 50.869999, 1007.840027, 1.830000, 340.000000
 2021/10/24 12:7:25, 18.440001, 50.869999, 1007.840027, 1.170000, 344.000000
 2021/10/24 12:7:26, 18.450001, 50.939999, 1007.849976, 2.050000, 341.000000
 2021/10/24 12:7:27, 18.450001, 50.810001, 1007.809998, 2.050000, 350.000000
 2021/10/24 12:7:28, 18.469999, 50.730000, 1007.849976, 3.590000, 344.000000
 2021/10/24 12:7:29, 18.469999, 50.459999, 1007.809998, 4.690000, 332.000000
 2021/10/24 12:7:30, 18.480000, 50.349998, 1007.809998, 5.140000, 339.000000
 2021/10/24 12:7:31, 18.490000, 50.439999, 1007.830017, 5.140000, 340.000000
 2021/10/24 12:7:32, 18.500000, 50.529999, 1007.809998, 6.020000, 342.000000
