timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 11:19:59, 13.860000, 67.559998, 1008.020020, 32.400002, 180.000000
 2021/10/24 11:20:0, 13.860000, 67.550003, 1008.020020, 32.400002, 185.000000
 2021/10/24 11:20:1, 13.860000, 67.550003, 1008.010010, 32.400002, 180.000000
 2021/10/24 11:20:2, 13.850000, 67.540001, 1008.010010, 32.400002, 180.000000
 2021/10/24 11:20:3, 13.870000, 67.529999, 1008.039978, 32.400002, 180.000000
 2021/10/24 11:20:4, 13.860000, 67.459999, 1008.030029, 32.400002, 180.000000
 2021/10/24 11:20:5, 13.860000, 67.349998, 1008.000000, 0.000000, 180.000000
