timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 11:18:59, 13.780000, 67.870003, 1008.010010, 32.400002, 180.000000
 2021/10/24 11:19:0, 13.770000, 67.870003, 1008.000000, 32.400002, 180.000000
 2021/10/24 11:19:1, 13.780000, 67.879997, 1008.020020, 32.400002, 180.000000
 2021/10/24 11:19:2, 13.780000, 67.870003, 1008.020020, 32.400002, 180.000000
 2021/10/24 11:19:3, 13.780000, 67.870003, 1007.989990, 32.400002, 180.000000
 2021/10/24 11:19:4, 13.790000, 67.879997, 1008.000000, 32.400002, 180.000000
