timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 15:3:4, 28.520000, 26.370001, 1005.390015, 3.150000, 298.000000
 2021/10/24 15:3:5, 28.490000, 26.420000, 1005.390015, 2.710000, 298.000000
 2021/10/24 15:3:6, 28.490000, 26.430000, 1005.400024, 2.710000, 297.000000
 2021/10/24 15:3:7, 28.480000, 26.520000, 1005.409973, 2.270000, 295.000000
 2021/10/24 15:3:8, 28.469999, 26.610001, 1005.409973, 2.050000, 298.000000
 2021/10/24 15:3:9, 28.450001, 26.660000, 1005.390015, 1.830000, 297.000000
 2021/10/24 15:3:10, 28.450001, 26.760000, 1005.409973, 1.610000, 296.000000
 2021/10/24 15:3:11, 28.459999, 26.840000, 1005.419983, 1.390000, 298.000000
 2021/10/24 15:3:12, 28.450001, 26.900000, 1005.400024, 1.170000, 297.000000
 2021/10/24 15:3:13, 28.459999, 26.959999, 1005.409973, 1.170000, 295.000000
 2021/10/24 15:3:14, 28.450001, 27.010000, 1005.390015, 0.950000, 298.000000
 2021/10/24 15:3:15, 28.459999, 27.059999, 1005.400024, 0.730000, 297.000000
 2021/10/24 15:3:16, 28.459999, 27.090000, 1005.400024, 0.730000, 295.000000
 2021/10/24 15:3:17, 28.459999, 27.080000, 1005.390015, 0.510000, 296.000000
 2021/10/24 15:3:18, 28.459999, 27.000000, 1005.359985, 0.290000, 297.000000
 2021/10/24 15:3:19, 28.480000, 27.040001, 1005.419983, 0.510000, 295.000000
 2021/10/24 15:3:20, 28.469999, 27.080000, 1005.380005, 0.510000, 296.000000
 2021/10/24 15:3:21, 28.490000, 27.150000, 1005.390015, 0.510000, 296.000000
 2021/10/24 15:3:22, 28.510000, 27.190001, 1005.429993, 0.510000, 296.000000
 2021/10/24 15:3:23, 28.510000, 27.020000, 1005.429993, 0.510000, 297.000000
 2021/10/24 15:3:24, 28.500000, 26.790001, 1005.390015, 0.510000, 297.000000
 2021/10/24 15:3:25, 28.500000, 26.629999, 1005.429993, 0.510000, 296.000000
 2021/10/24 15:3:26, 28.510000, 26.530001, 1005.409973, 0.510000, 297.000000
 2021/10/24 15:3:27, 28.500000, 26.540001, 1005.400024, 0.510000, 297.000000
 2021/10/24 15:3:28, 28.500000, 26.690001, 1005.409973, 0.510000, 297.000000
 2021/10/24 15:3:29, 28.500000, 26.809999, 1005.400024, 0.510000, 297.000000
 2021/10/24 15:3:30, 28.510000, 26.879999, 1005.400024, 0.510000, 298.000000
 2021/10/24 15:3:31, 28.500000, 26.950001, 1005.409973, 0.290000, 298.000000
 2021/10/24 15:3:32, 28.500000, 27.000000, 1005.429993, 0.070000, 296.000000
 2021/10/24 15:3:33, 28.510000, 27.049999, 1005.400024, 0.070000, 295.000000
 2021/10/24 15:3:34, 28.500000, 27.110001, 1005.400024, 0.070000, 298.000000
 2021/10/24 15:3:35, 28.510000, 27.180000, 1005.400024, 0.070000, 297.000000
 2021/10/24 15:3:36, 28.520000, 27.209999, 1005.390015, 0.070000, 296.000000
 2021/10/24 15:3:37, 28.530001, 27.230000, 1005.380005, 0.000000, 297.000000
 2021/10/24 15:3:38, 28.549999, 27.250000, 1005.400024, 0.000000, 295.000000
 2021/10/24 15:3:39, 28.549999, 27.250000, 1005.390015, 0.000000, 296.000000
 2021/10/24 15:3:40, 28.559999, 27.290001, 1005.400024, 0.000000, 296.000000
