timeStamp, Temperature, Pressure, Humidity, Wind_Speed, Wind_Direction
 2021/10/24 15:42:29, 25.280001, 29.160000, 1005.039978, 2.930000, 316.000000
 2021/10/24 15:42:30, 25.240000, 29.090000, 1005.020020, 4.030000, 314.000000
 2021/10/24 15:42:31, 25.230000, 29.070000, 1005.059998, 4.470000, 311.000000
 2021/10/24 15:42:32, 25.200001, 29.080000, 1005.049988, 4.030000, 309.000000
 2021/10/24 15:42:33, 25.190001, 29.070000, 1005.070007, 3.810000, 311.000000
 2021/10/24 15:42:34, 25.160000, 29.120001, 1005.049988, 3.370000, 316.000000
 2021/10/24 15:42:35, 25.150000, 29.100000, 1005.059998, 3.370000, 308.000000
 2021/10/24 15:42:36, 25.129999, 29.070000, 1005.049988, 3.370000, 308.000000
 2021/10/24 15:42:37, 25.110001, 29.059999, 1005.059998, 2.930000, 308.000000
 2021/10/24 15:42:38, 25.100000, 29.049999, 1005.039978, 2.490000, 308.000000
 2021/10/24 15:42:39, 25.080000, 29.040001, 1005.030029, 2.710000, 308.000000
 2021/10/24 15:42:40, 25.070000, 29.059999, 1005.020020, 2.490000, 308.000000
 2021/10/24 15:42:41, 25.059999, 29.070000, 1005.039978, 2.270000, 306.000000
 2021/10/24 15:42:42, 25.059999, 29.080000, 1005.039978, 1.830000, 307.000000
 2021/10/24 15:42:43, 25.049999, 29.100000, 1005.059998, 1.610000, 307.000000
 2021/10/24 15:42:44, 25.040001, 29.120001, 1005.059998, 1.390000, 307.000000
 2021/10/24 15:42:45, 25.040001, 29.139999, 1005.059998, 1.610000, 304.000000
 2021/10/24 15:42:46, 25.020000, 29.170000, 1005.070007, 1.390000, 304.000000
 2021/10/24 15:42:47, 25.020000, 29.180000, 1005.049988, 1.390000, 295.000000
 2021/10/24 15:42:48, 25.010000, 29.200001, 1005.020020, 1.610000, 293.000000
 2021/10/24 15:42:49, 25.010000, 29.230000, 1005.010010, 1.390000, 294.000000
 2021/10/24 15:42:50, 25.010000, 29.260000, 1005.020020, 1.390000, 294.000000
 2021/10/24 15:42:51, 25.010000, 29.270000, 1005.030029, 1.170000, 292.000000
 2021/10/24 15:42:52, 25.010000, 29.290001, 1005.020020, 1.170000, 294.000000
 2021/10/24 15:42:53, 25.010000, 29.360001, 1005.039978, 0.950000, 293.000000
 2021/10/24 15:42:54, 25.020000, 29.370001, 1005.049988, 0.730000, 294.000000
 2021/10/24 15:42:55, 25.010000, 29.379999, 1005.020020, 0.950000, 292.000000
 2021/10/24 15:42:56, 25.010000, 29.389999, 1005.010010, 0.730000, 292.000000
 2021/10/24 15:42:57, 25.010000, 29.400000, 1005.020020, 0.950000, 293.000000
 2021/10/24 15:42:58, 25.020000, 29.410000, 1005.020020, 0.730000, 292.000000
 2021/10/24 15:42:59, 25.020000, 29.420000, 1005.030029, 0.730000, 291.000000
 2021/10/24 15:43:0, 25.030001, 29.430000, 1005.039978, 0.510000, 292.000000
 2021/10/24 15:43:1, 25.040001, 29.420000, 1005.059998, 0.290000, 292.000000
 2021/10/24 15:43:2, 25.030001, 29.350000, 1005.010010, 0.730000, 297.000000
 2021/10/24 15:43:3, 25.040001, 29.350000, 1005.020020, 0.730000, 300.000000
 2021/10/24 15:43:4, 25.049999, 29.370001, 1005.039978, 1.610000, 299.000000
 2021/10/24 15:43:5, 25.049999, 29.370001, 1005.020020, 1.610000, 300.000000
 2021/10/24 15:43:6, 25.049999, 29.370001, 1005.010010, 1.390000, 301.000000
 2021/10/24 15:43:7, 25.040001, 29.350000, 1005.020020, 1.610000, 303.000000
 2021/10/24 15:43:8, 25.049999, 29.360001, 1005.020020, 1.610000, 302.000000
 2021/10/24 15:43:9, 25.040001, 29.389999, 1005.039978, 1.610000, 301.000000
 2021/10/24 15:43:10, 25.030001, 29.389999, 1005.010010, 2.050000, 303.000000
 2021/10/24 15:43:11, 25.020000, 29.370001, 1004.989990, 2.050000, 302.000000
 2021/10/24 15:43:12, 25.020000, 29.370001, 1005.020020, 2.050000, 310.000000
 2021/10/24 15:43:13, 25.020000, 29.370001, 1005.000000, 2.490000, 311.000000
 2021/10/24 15:43:14, 24.990000, 29.330000, 1004.989990, 2.490000, 310.000000
